model,metric,group,n,mean,std,ci95_low,ci95_high
resnet18,macro_precision,Controlnet,5,0.8518007601642055,0.026090364524905915,0.819405293833617,0.8841962264947939
resnet18,macro_precision,DFMGAN,5,0.8388304456338801,0.032206929992415465,0.7988402601696287,0.8788206310981315
resnet18,macro_precision,Derm-T2IM,5,0.8450189798254314,0.025856613244009254,0.8129137540448664,0.8771242056059964
resnet18,macro_precision,DreamBooth,5,0.8239904319283202,0.030046021187910395,0.7866833691300243,0.8612974947266161
resnet18,macro_precision,LesionGen,5,0.8248744178594378,0.03256551729613917,0.7844389874499398,0.8653098482689359
resnet18,macro_precision,Siamese,5,0.8075706779973959,0.022284792577285453,0.7799004533467421,0.8352409026480497
resnet18,macro_precision,T2I-Adapter,5,0.8324565687639247,0.01205337289452443,0.8174903295838686,0.8474228079439808
resnet18,macro_precision,baseline,5,0.8559343787242947,0.02648090967090502,0.823053986546246,0.8888147709023434
resnet18,macro_precision,flow,5,0.8490672223958668,0.029174842671535,0.8128418705973628,0.8852925741943709
resnet18,macro_recall,ArSDM,5,0.813994338994339,0.028528410933509937,0.7785716382122371,0.849417039776441
resnet18,macro_recall,Controlnet,5,0.8222277722277722,0.01649978531791002,0.8017405828204323,0.8427149616351122
resnet18,macro_recall,DFMGAN,5,0.8311438561438562,0.01756647281001691,0.8093321992802329,0.8529555130074795
resnet18,macro_recall,Derm-T2IM,5,0.8363802863802864,0.016028922040455192,0.8164777509526383,0.8562828218079345
resnet18,macro_recall,DreamBooth,5,0.8170163170163172,0.02244670653123515,0.7891450496382372,0.8448875843943972
resnet18,macro_recall,LesionGen,5,0.8095238095238095,0.028452017655048324,0.7741959635252781,0.844851655522341
resnet18,macro_recall,Siamese,5,0.8112637362637363,0.02330588645442559,0.7823256561070512,0.8402018164204214
resnet18,macro_recall,T2I-Adapter,5,0.8245171495171496,0.0184588733354969,0.8015974310490597,0.8474368679852395
